Date,Region,Category,Product,Quantity,Sales,Profit
2025-10-25,South,Groceries,Cereal,10,36.35,3.93
2025-10-25,Central,Clothing,Jacket,1,149.27,13.16
2025-10-25,South,Furniture,Desk,7,4670.72,940.26
2025-10-25,South,Groceries,Cereal,8,92.76,5.6
2025-10-25,East,Electronics,Tablet,1,487.27,46.01
2025-10-25,West,Groceries,Organic Juice,7,180.34,19.39
2025-10-25,West,Stationery,Sticky Notes,2,98.16,19.3
2025-10-25,South,Groceries,Organic Juice,7,138.63,26.92
2025-10-26,Central,Electronics,Laptop,7,7369.84,1944.75
2025-10-26,South,Clothing,T-Shirt,2,112.7,11.03
2025-10-26,Central,Groceries,Coffee,5,18.46,1.56
2025-10-26,East,Clothing,T-Shirt,8,695.22,163.05
2025-10-26,South,Electronics,Headphones,6,3740.66,991.68
2025-10-27,West,Stationery,Pen Set,5,162.18,23.09
2025-10-27,Central,Furniture,Desk,9,2668.9,762.55
2025-10-27,East,Furniture,Bookshelf,3,2397.08,594.52
2025-10-27,South,Stationery,Desk Lamp,2,103.8,25.93
2025-10-27,East,Groceries,Cereal,11,343.0,48.82
2025-10-27,South,Groceries,Olive Oil,5,18.72,6.42
2025-10-27,North,Groceries,Coffee,11,52.12,11.28
2025-10-27,Central,Stationery,Desk Lamp,6,376.01,65.39
2025-10-27,South,Stationery,Desk Lamp,6,408.16,26.41
2025-10-27,East,Clothing,Jacket,3,260.51,44.07
2025-10-27,East,Stationery,Pen Set,6,248.78,18.59
2025-10-27,East,Clothing,T-Shirt,10,422.18,63.79
2025-10-28,Central,Clothing,Jeans,11,818.73,119.7
2025-10-28,Central,Groceries,Coffee,6,205.93,27.22
2025-10-28,Central,Groceries,Coffee,11,249.7,59.47
2025-10-28,Central,Groceries,Snack Pack,1,16.27,3.63
2025-10-28,North,Groceries,Organic Juice,10,67.01,8.3
2025-10-28,West,Clothing,Jeans,10,978.18,316.29
2025-10-28,South,Electronics,Tablet,2,1455.23,114.02
2025-10-28,Central,Furniture,Bookshelf,5,1457.03,307.92
2025-10-28,East,Groceries,Coffee,3,108.82,7.03
2025-10-28,Central,Groceries,Organic Juice,2,60.27,12.75
2025-10-28,South,Stationery,Notebook,8,218.59,38.05
2025-10-28,Central,Electronics,Smartphone,1,1172.35,169.7
2025-10-28,Central,Furniture,Dining Table,3,1525.6,281.71
2025-10-29,East,Stationery,Desk Lamp,3,169.48,24.52
2025-10-29,Central,Furniture,Bookshelf,7,4631.91,286.9
2025-10-29,North,Groceries,Olive Oil,9,286.6,44.89
2025-10-29,North,Clothing,Jacket,9,764.21,186.67
2025-10-30,North,Stationery,Backpack,10,583.93,124.22
2025-10-30,North,Electronics,Smartphone,5,1422.85,488.11
2025-10-30,South,Clothing,Jacket,2,34.21,4.32
2025-10-30,North,Groceries,Cereal,8,299.89,103.69
2025-10-30,East,Electronics,Smartwatch,7,8035.28,651.09
2025-10-30,West,Stationery,Sticky Notes,8,345.88,17.58
2025-10-31,South,Groceries,Organic Juice,4,150.14,50.26
2025-10-31,North,Clothing,Cap,8,704.75,89.09
2025-10-31,North,Clothing,Jeans,7,321.96,93.23
2025-10-31,Central,Furniture,Office Chair,1,195.16,51.72
2025-10-31,North,Furniture,Desk,5,4280.91,240.34
2025-10-31,Central,Furniture,Desk,5,3985.51,266.69
2025-10-31,Central,Clothing,Jeans,2,260.49,29.11
2025-10-31,North,Electronics,Headphones,4,4295.59,410.62
2025-10-31,South,Stationery,Sticky Notes,1,11.79,1.58
2025-10-31,East,Electronics,Smartphone,3,3122.09,760.08
2025-10-31,Central,Groceries,Cereal,7,245.12,39.45
2025-11-01,West,Stationery,Sticky Notes,1,31.13,5.76
2025-11-01,West,Clothing,Jeans,5,404.21,104.36
2025-11-01,East,Clothing,Sneakers,11,685.47,46.9
2025-11-01,East,Furniture,Bookshelf,1,219.87,38.18
2025-11-01,Central,Furniture,Sofa,4,530.03,84.12
2025-11-01,North,Furniture,Dining Table,5,2786.47,641.65
2025-11-01,East,Furniture,Sofa,2,1655.06,423.38
2025-11-01,West,Clothing,Jeans,10,1317.09,350.25
2025-11-01,Central,Stationery,Notebook,11,159.8,55.08
2025-11-01,East,Groceries,Organic Juice,3,48.26,11.61
2025-11-01,South,Clothing,Cap,10,976.31,250.32
2025-11-01,East,Furniture,Office Chair,4,2469.15,707.1
2025-11-01,Central,Furniture,Office Chair,11,1668.82,435.86
2025-11-01,Central,Electronics,Tablet,1,686.45,50.17
2025-11-01,Central,Groceries,Snack Pack,10,232.53,32.23
2025-11-02,North,Groceries,Organic Juice,9,273.39,45.94
2025-11-03,South,Electronics,Tablet,1,170.8,17.65
2025-11-03,South,Furniture,Sofa,10,5087.63,860.2
2025-11-03,South,Electronics,Smartphone,9,8044.89,1751.61
2025-11-03,Central,Stationery,Pen Set,5,171.04,32.15
2025-11-03,North,Furniture,Office Chair,9,7179.89,836.69
2025-11-03,South,Groceries,Cereal,9,80.61,8.33
2025-11-03,Central,Clothing,Cap,11,1210.36,154.72
2025-11-03,Central,Electronics,Smartphone,5,5875.25,1541.6
2025-11-03,North,Groceries,Olive Oil,7,201.83,46.13
2025-11-04,South,Groceries,Cereal,1,39.79,11.99
2025-11-04,East,Furniture,Desk,10,2044.65,398.84
2025-11-04,North,Electronics,Smartwatch,1,226.29,51.55
2025-11-04,Central,Stationery,Notebook,11,56.12,13.97
2025-11-04,North,Stationery,Pen Set,3,112.74,17.97
2025-11-04,South,Electronics,Smartwatch,2,2036.29,600.98
2025-11-04,South,Furniture,Desk,2,492.18,97.48
2025-11-04,Central,Furniture,Dining Table,7,1864.54,518.22
2025-11-04,South,Groceries,Coffee,1,34.52,8.7
2025-11-05,Central,Electronics,Headphones,4,1519.48,508.23
2025-11-05,Central,Stationery,Sticky Notes,7,92.41,26.93
2025-11-05,Central,Clothing,Jacket,3,337.42,113.51
2025-11-05,Central,Furniture,Bookshelf,11,6929.0,674.52
2025-11-05,East,Electronics,Headphones,3,2278.95,349.3
2025-11-06,West,Clothing,Jacket,2,194.54,47.75
2025-11-06,North,Furniture,Office Chair,7,5338.93,637.49
2025-11-06,East,Furniture,Bookshelf,7,5792.94,1308.84
2025-11-06,East,Clothing,Sneakers,11,1470.76,504.99
2025-11-06,East,Stationery,Notebook,11,853.94,276.35
2025-11-06,North,Stationery,Sticky Notes,10,200.24,18.83
2025-11-06,Central,Groceries,Coffee,9,315.12,106.56
2025-11-06,East,Groceries,Coffee,4,159.02,23.23
2025-11-07,East,Electronics,Smartphone,9,2267.25,321.38
2025-11-07,West,Groceries,Snack Pack,6,226.19,22.44
2025-11-07,North,Clothing,Sneakers,4,86.65,8.41
2025-11-07,North,Groceries,Coffee,3,79.92,11.01
2025-11-07,West,Furniture,Office Chair,2,1307.65,81.72
2025-11-07,North,Electronics,Smartphone,4,3677.52,649.77
2025-11-08,South,Groceries,Olive Oil,1,31.49,11.0
2025-11-08,South,Electronics,Smartphone,1,956.23,84.87
2025-11-08,Central,Electronics,Laptop,11,5187.25,1564.06
2025-11-08,South,Groceries,Organic Juice,4,58.17,11.43
2025-11-08,West,Electronics,Smartwatch,5,2998.77,735.08
2025-11-08,East,Stationery,Sticky Notes,8,310.53,58.97
2025-11-08,North,Electronics,Tablet,5,3582.32,821.44
2025-11-08,East,Groceries,Organic Juice,5,185.79,39.8
2025-11-08,South,Groceries,Organic Juice,7,235.16,33.96
2025-11-09,Central,Stationery,Backpack,10,289.28,64.92
2025-11-09,South,Stationery,Sticky Notes,6,185.71,63.03
2025-11-09,West,Furniture,Dining Table,11,7818.55,1244.27
2025-11-09,South,Electronics,Laptop,6,2107.32,451.86
2025-11-09,South,Clothing,Cap,2,235.92,51.3
2025-11-10,North,Electronics,Headphones,4,945.15,156.72
2025-11-10,Central,Stationery,Notebook,11,577.45,102.07
2025-11-10,Central,Furniture,Dining Table,10,7529.02,927.54
2025-11-10,Central,Clothing,Sneakers,1,138.25,46.94
2025-11-10,Central,Electronics,Smartphone,5,3886.51,1092.61
2025-11-10,East,Groceries,Coffee,9,155.17,31.36
2025-11-11,West,Electronics,Tablet,9,2095.87,304.25
2025-11-11,North,Groceries,Coffee,5,185.36,62.37
2025-11-11,South,Stationery,Notebook,7,320.53,93.74
2025-11-11,Central,Clothing,T-Shirt,1,98.27,21.52
2025-11-11,Central,Electronics,Headphones,8,7782.72,441.16
2025-11-11,North,Furniture,Bookshelf,8,1378.63,279.09
2025-11-12,West,Stationery,Pen Set,8,171.13,9.06
2025-11-12,Central,Groceries,Olive Oil,5,87.13,19.79
2025-11-12,North,Furniture,Bookshelf,6,2888.92,851.15
2025-11-12,South,Clothing,Cap,2,253.98,19.95
2025-11-12,West,Stationery,Desk Lamp,3,209.47,62.44
2025-11-13,South,Electronics,Tablet,11,11094.13,1183.51
2025-11-13,South,Furniture,Sofa,8,4204.59,326.32
2025-11-13,North,Furniture,Office Chair,10,5922.51,1917.52
2025-11-13,West,Electronics,Laptop,5,1335.43,379.98
2025-11-13,North,Clothing,Cap,11,557.88,60.9
2025-11-13,Central,Groceries,Olive Oil,1,18.94,2.0
2025-11-14,West,Furniture,Desk,5,602.32,120.54
2025-11-14,Central,Clothing,Jeans,6,288.63,36.2
2025-11-14,North,Clothing,Jacket,11,332.6,84.36
2025-11-14,East,Groceries,Organic Juice,3,40.9,13.06
2025-11-14,East,Groceries,Cereal,10,33.52,10.2
2025-11-14,East,Clothing,T-Shirt,7,907.22,56.37
2025-11-14,West,Groceries,Cereal,7,175.95,15.15
2025-11-14,North,Furniture,Dining Table,11,6597.83,1320.28
2025-11-14,West,Furniture,Dining Table,6,1476.83,333.75
2025-11-14,East,Clothing,Jeans,3,174.54,39.12
2025-11-14,North,Groceries,Snack Pack,4,69.62,4.32
2025-11-15,East,Stationery,Sticky Notes,3,206.24,24.3
2025-11-15,Central,Electronics,Smartwatch,7,2150.29,750.44
2025-11-15,East,Furniture,Bookshelf,2,1461.82,339.43
2025-11-15,East,Stationery,Backpack,6,67.56,15.61
2025-11-15,Central,Furniture,Bookshelf,2,663.75,53.22
2025-11-15,Central,Stationery,Pen Set,5,217.22,49.25
2025-11-15,North,Groceries,Organic Juice,8,67.02,11.95
2025-11-15,South,Furniture,Sofa,10,6886.23,1501.92
2025-11-15,East,Stationery,Desk Lamp,7,501.42,67.48
2025-11-16,East,Furniture,Desk,2,140.88,23.63
2025-11-16,West,Groceries,Cereal,10,34.96,4.71
2025-11-16,South,Groceries,Cereal,4,79.28,24.93
2025-11-16,South,Electronics,Headphones,10,6572.38,2099.91
2025-11-17,East,Furniture,Sofa,7,2507.37,147.74
2025-11-17,East,Electronics,Headphones,5,4167.41,1274.82
2025-11-17,South,Groceries,Snack Pack,1,13.58,3.06
2025-11-17,Central,Clothing,Jacket,5,200.18,59.74
2025-11-17,West,Stationery,Backpack,8,548.18,37.68
2025-11-17,Central,Clothing,T-Shirt,1,47.65,15.96
2025-11-18,North,Clothing,Sneakers,7,762.11,101.11
2025-11-18,South,Furniture,Desk,8,7085.32,843.31
2025-11-18,West,Electronics,Laptop,5,3936.27,369.4
2025-11-18,Central,Electronics,Tablet,10,1512.71,526.79
2025-11-18,North,Clothing,T-Shirt,8,220.49,49.04
2025-11-18,East,Stationery,Sticky Notes,10,392.22,135.96
2025-11-18,West,Furniture,Office Chair,8,1728.71,420.17
2025-11-18,West,Furniture,Dining Table,8,4057.38,751.31
2025-11-18,East,Electronics,Laptop,10,2614.12,848.32
2025-11-19,Central,Electronics,Headphones,9,1724.19,178.43
2025-11-19,South,Clothing,Jeans,4,272.61,75.48
2025-11-19,West,Furniture,Desk,5,820.83,111.7
2025-11-19,North,Stationery,Backpack,1,37.72,4.97
2025-11-19,Central,Electronics,Tablet,3,2066.0,609.46
2025-11-20,East,Clothing,Cap,1,24.12,7.16
2025-11-20,South,Electronics,Headphones,11,10896.51,1759.78
2025-11-20,South,Clothing,T-Shirt,4,103.37,13.92
2025-11-20,Central,Groceries,Organic Juice,10,131.44,41.02
2025-11-20,East,Stationery,Sticky Notes,2,36.42,7.73
2025-11-20,West,Electronics,Tablet,9,5052.74,1283.96
2025-11-20,West,Clothing,Jacket,8,781.47,271.4
2025-11-20,South,Groceries,Cereal,11,399.97,50.72
2025-11-20,East,Furniture,Bookshelf,3,277.35,27.71
2025-11-20,Central,Electronics,Headphones,1,271.14,54.99
2025-11-20,West,Furniture,Sofa,1,72.95,13.9
2025-11-20,East,Groceries,Olive Oil,7,268.22,49.32
2025-11-21,South,Furniture,Bookshelf,3,2602.79,237.58
2025-11-21,North,Groceries,Coffee,5,124.87,11.36
2025-11-21,South,Electronics,Laptop,5,1554.82,388.61
2025-11-21,South,Electronics,Smartwatch,5,1514.65,461.93
2025-11-21,Central,Groceries,Cereal,4,151.85,22.8
2025-11-21,East,Furniture,Office Chair,7,5861.1,1558.96
2025-11-21,North,Stationery,Backpack,5,337.97,99.42
2025-11-21,Central,Electronics,Laptop,7,8330.06,871.81
2025-11-21,South,Electronics,Smartwatch,11,2539.19,496.21
2025-11-22,West,Stationery,Desk Lamp,1,14.32,1.69
2025-11-22,Central,Groceries,Coffee,5,75.1,4.35
2025-11-22,Central,Clothing,Jeans,5,498.58,115.08
2025-11-22,Central,Clothing,Jeans,6,762.1,137.81
2025-11-22,East,Stationery,Backpack,6,114.08,13.2
2025-11-22,East,Groceries,Cereal,2,49.65,8.68
2025-11-23,East,Furniture,Office Chair,4,1433.62,156.08
2025-11-23,West,Furniture,Desk,1,359.69,65.47
2025-11-23,West,Clothing,T-Shirt,2,224.43,40.14
2025-11-23,West,Electronics,Tablet,5,2133.94,383.04
2025-11-23,South,Electronics,Smartphone,4,1393.75,181.83
2025-11-24,West,Clothing,Jacket,3,381.65,108.66
2025-11-24,Central,Clothing,Cap,5,408.54,75.19
2025-11-24,Central,Stationery,Notebook,6,56.06,9.9
2025-11-24,East,Clothing,Sneakers,4,267.27,86.07
2025-11-24,North,Furniture,Bookshelf,7,3967.36,869.43
2025-11-24,West,Groceries,Coffee,11,259.31,61.59
2025-11-24,East,Clothing,Jacket,3,200.5,55.59
2025-11-25,South,Stationery,Desk Lamp,7,82.67,12.9
2025-11-25,North,Stationery,Desk Lamp,7,502.29,160.45
2025-11-25,North,Furniture,Sofa,6,5356.82,363.2
2025-11-25,West,Clothing,Cap,6,225.65,23.91
2025-11-25,South,Clothing,Sneakers,3,157.55,25.79
2025-11-25,East,Groceries,Coffee,11,358.65,40.93
2025-11-25,Central,Furniture,Sofa,9,5335.26,1730.62
2025-11-26,Central,Furniture,Office Chair,9,3289.34,899.72
2025-11-26,Central,Stationery,Sticky Notes,4,228.18,60.43
2025-11-26,South,Stationery,Desk Lamp,2,29.07,6.47
2025-11-26,Central,Furniture,Sofa,5,1926.17,652.78
2025-11-26,East,Groceries,Cereal,7,79.98,15.11
2025-11-26,North,Stationery,Notebook,2,47.08,6.69
2025-11-27,East,Electronics,Headphones,10,6441.81,517.43
2025-11-27,South,Clothing,Jeans,2,91.25,13.43
2025-11-27,South,Groceries,Coffee,5,29.48,5.57
2025-11-27,South,Stationery,Sticky Notes,4,233.8,61.13
2025-11-27,East,Electronics,Headphones,3,2053.11,447.51
2025-11-27,North,Clothing,Jacket,11,1182.9,157.86
2025-11-27,Central,Electronics,Laptop,3,495.23,33.66
2025-11-27,North,Stationery,Notebook,6,459.85,124.98
2025-11-28,West,Stationery,Pen Set,4,313.45,101.4
2025-11-28,East,Groceries,Organic Juice,7,126.66,36.74
2025-11-28,South,Stationery,Pen Set,3,53.06,8.04
2025-11-28,West,Groceries,Snack Pack,3,44.75,3.02
2025-11-28,Central,Stationery,Notebook,11,502.91,120.12
2025-11-28,East,Clothing,T-Shirt,11,172.68,38.96
2025-11-28,South,Clothing,Jacket,1,136.0,26.78
2025-11-28,East,Stationery,Notebook,9,196.83,17.42
2025-11-28,East,Electronics,Tablet,1,349.22,97.85
2025-11-28,East,Stationery,Backpack,1,40.19,12.7
2025-11-28,North,Stationery,Notebook,5,230.13,75.63
2025-11-28,North,Furniture,Desk,3,1051.9,197.7
2025-11-28,West,Electronics,Laptop,4,2143.19,724.73
2025-11-29,North,Clothing,T-Shirt,9,631.14,140.77
2025-11-29,East,Electronics,Tablet,10,5531.93,382.58
2025-11-29,North,Electronics,Tablet,6,3613.64,289.95
2025-11-29,North,Furniture,Sofa,10,5702.44,331.68
2025-11-29,East,Clothing,Cap,10,553.87,75.69
2025-11-29,North,Clothing,Jacket,11,1211.61,175.1
2025-11-29,West,Clothing,Sneakers,8,735.59,224.09
2025-11-29,South,Electronics,Smartphone,11,5732.37,1228.46
2025-11-30,East,Stationery,Backpack,4,311.65,30.95
2025-11-30,Central,Stationery,Backpack,5,70.57,20.63
2025-11-30,North,Furniture,Office Chair,5,1736.87,300.89
2025-11-30,East,Clothing,T-Shirt,2,268.02,65.13
2025-11-30,North,Groceries,Olive Oil,9,62.18,5.9
2025-11-30,East,Electronics,Tablet,1,455.82,158.06
2025-11-30,South,Groceries,Cereal,8,102.97,13.76
2025-11-30,South,Groceries,Cereal,5,86.85,4.66
2025-12-01,West,Clothing,Cap,9,327.68,81.79
2025-12-01,East,Groceries,Snack Pack,3,48.96,16.53
2025-12-01,East,Clothing,Sneakers,4,430.49,112.23
2025-12-01,North,Clothing,Jacket,7,543.8,69.5
2025-12-01,East,Stationery,Notebook,7,107.53,16.78
2025-12-01,East,Electronics,Headphones,3,2596.27,623.44
2025-12-01,Central,Stationery,Pen Set,7,463.35,56.0
2025-12-01,West,Electronics,Smartwatch,6,7037.23,1328.47
2025-12-02,East,Stationery,Desk Lamp,2,114.74,38.15
2025-12-02,West,Electronics,Laptop,6,6878.12,2393.9
2025-12-02,South,Groceries,Olive Oil,5,149.6,35.42
2025-12-02,North,Furniture,Desk,1,752.02,152.44
2025-12-02,West,Furniture,Office Chair,8,6506.68,501.96
2025-12-02,North,Clothing,T-Shirt,11,652.84,208.09
2025-12-03,East,Clothing,T-Shirt,2,65.93,7.97
2025-12-03,East,Furniture,Desk,6,3347.19,1099.78
2025-12-03,South,Clothing,T-Shirt,10,1269.76,147.8
2025-12-03,East,Electronics,Laptop,7,2771.86,381.29
2025-12-03,West,Clothing,Sneakers,6,384.6,129.16
2025-12-04,Central,Furniture,Dining Table,10,7092.14,702.59
2025-12-04,West,Stationery,Desk Lamp,4,265.03,22.33
2025-12-04,South,Furniture,Desk,9,6125.54,1375.39
2025-12-04,South,Electronics,Tablet,3,568.29,185.58
2025-12-04,Central,Furniture,Bookshelf,6,4182.14,804.75
2025-12-04,Central,Electronics,Headphones,5,1799.85,311.76
2025-12-04,East,Stationery,Pen Set,7,479.44,99.55
2025-12-04,East,Electronics,Laptop,4,3917.36,1082.61
2025-12-04,East,Stationery,Notebook,3,203.26,57.08
2025-12-04,South,Stationery,Sticky Notes,3,155.67,28.2
2025-12-04,North,Electronics,Headphones,5,2366.02,163.2
2025-12-04,East,Groceries,Cereal,11,276.46,69.65
2025-12-05,West,Electronics,Headphones,7,1109.78,118.4
2025-12-05,East,Groceries,Snack Pack,9,300.34,31.85
2025-12-05,North,Furniture,Bookshelf,10,2597.52,161.87
2025-12-05,East,Stationery,Desk Lamp,10,759.99,125.16
2025-12-05,South,Electronics,Smartwatch,10,1381.53,178.35
2025-12-05,North,Stationery,Sticky Notes,1,49.59,9.09
2025-12-06,South,Clothing,Cap,8,232.62,35.76
2025-12-06,South,Electronics,Smartphone,1,313.29,21.72
2025-12-06,South,Clothing,T-Shirt,9,1015.52,299.84
2025-12-06,South,Furniture,Dining Table,8,3528.22,304.48
2025-12-06,West,Furniture,Sofa,5,2633.13,481.63
2025-12-06,West,Electronics,Smartwatch,11,6484.57,728.34
2025-12-06,North,Furniture,Bookshelf,9,5373.07,388.06
2025-12-07,North,Clothing,Sneakers,11,861.0,264.44
2025-12-07,North,Stationery,Backpack,8,489.6,88.19
2025-12-07,North,Groceries,Coffee,5,99.86,6.95
2025-12-07,South,Stationery,Backpack,3,50.69,15.99
2025-12-07,Central,Electronics,Smartphone,10,11142.15,3606.86
2025-12-07,North,Furniture,Bookshelf,4,365.66,45.65
2025-12-07,Central,Furniture,Sofa,9,6910.26,962.08
2025-12-07,South,Groceries,Olive Oil,3,27.75,2.17
2025-12-07,East,Groceries,Olive Oil,4,14.77,2.78
2025-12-08,Central,Furniture,Dining Table,2,1730.47,422.15
2025-12-08,East,Groceries,Coffee,6,29.78,8.71
2025-12-08,East,Stationery,Sticky Notes,1,21.03,6.54
2025-12-08,South,Stationery,Backpack,1,25.99,6.7
2025-12-08,North,Stationery,Notebook,8,456.0,103.56
2025-12-09,West,Furniture,Sofa,4,804.97,84.05
2025-12-09,East,Clothing,Jacket,1,40.96,7.79
2025-12-09,West,Groceries,Snack Pack,1,7.32,0.43
2025-12-09,Central,Electronics,Smartwatch,1,921.57,192.9
2025-12-09,Central,Clothing,Cap,9,1054.85,93.62
2025-12-09,East,Groceries,Cereal,11,427.53,104.52
2025-12-09,West,Groceries,Organic Juice,8,300.34,84.5
2025-12-09,East,Furniture,Bookshelf,7,2794.0,172.49
2025-12-10,North,Electronics,Tablet,1,375.38,91.58
2025-12-10,North,Furniture,Office Chair,7,4495.87,1572.68
2025-12-10,South,Clothing,Cap,10,211.01,37.64
2025-12-10,North,Stationery,Notebook,5,243.41,75.03
2025-12-10,North,Clothing,Sneakers,10,879.86,95.63
2025-12-10,North,Groceries,Snack Pack,10,327.58,30.58
2025-12-10,East,Groceries,Olive Oil,8,36.66,10.34
2025-12-10,North,Electronics,Smartwatch,3,320.6,54.3
2025-12-10,South,Groceries,Snack Pack,4,62.87,4.77
2025-12-10,North,Groceries,Coffee,9,303.16,30.5
2025-12-10,Central,Groceries,Cereal,10,336.3,113.35
2025-12-11,Central,Clothing,Sneakers,5,416.8,133.99
2025-12-11,Central,Clothing,Jeans,2,208.03,57.96
2025-12-11,North,Electronics,Laptop,9,8204.48,2054.27
2025-12-11,East,Clothing,Jacket,1,32.89,4.18
2025-12-11,North,Furniture,Desk,7,3502.81,645.28
2025-12-11,North,Groceries,Organic Juice,6,84.5,8.49
2025-12-11,North,Clothing,Jeans,6,786.81,259.79
2025-12-12,North,Stationery,Pen Set,8,628.49,60.95
2025-12-12,South,Clothing,T-Shirt,2,45.4,5.35
2025-12-12,South,Electronics,Headphones,6,6135.59,655.31
2025-12-12,West,Groceries,Organic Juice,5,160.12,51.53
2025-12-12,West,Electronics,Laptop,9,4969.02,1734.02
2025-12-12,North,Furniture,Bookshelf,10,8467.63,2758.92
2025-12-12,North,Electronics,Smartwatch,11,12999.67,2786.3
2025-12-13,East,Groceries,Cereal,6,164.9,28.97
2025-12-13,East,Groceries,Organic Juice,4,35.21,3.72
2025-12-13,South,Clothing,Sneakers,11,884.89,113.72
2025-12-13,South,Stationery,Notebook,10,682.79,193.13
2025-12-13,Central,Clothing,Cap,11,1107.96,250.18
2025-12-13,South,Clothing,Jacket,10,546.27,97.07
2025-12-13,North,Electronics,Laptop,8,4421.91,997.33
2025-12-13,West,Stationery,Notebook,4,132.74,24.91
2025-12-13,East,Electronics,Smartwatch,6,5296.28,629.82
2025-12-13,East,Clothing,Cap,6,328.14,94.24
2025-12-13,East,Clothing,Jacket,5,728.33,195.15
2025-12-13,South,Furniture,Sofa,3,2152.06,572.19
2025-12-13,South,Stationery,Notebook,6,303.06,32.88
2025-12-13,South,Furniture,Sofa,5,564.08,83.56
2025-12-14,Central,Stationery,Desk Lamp,3,43.37,8.15
2025-12-14,South,Clothing,Jacket,3,214.82,42.08
2025-12-14,East,Clothing,Sneakers,3,446.7,69.87
2025-12-14,West,Electronics,Laptop,10,11316.0,3009.6
2025-12-14,West,Clothing,Jacket,7,472.37,61.37
2025-12-14,North,Electronics,Laptop,1,364.47,78.26
2025-12-14,South,Groceries,Olive Oil,2,18.26,2.53
2025-12-14,South,Electronics,Smartwatch,11,2044.93,642.72
2025-12-15,South,Clothing,Cap,1,58.7,12.27
2025-12-15,West,Groceries,Organic Juice,4,140.17,30.8
2025-12-15,Central,Electronics,Tablet,1,991.75,178.25
2025-12-15,West,Groceries,Organic Juice,4,119.69,11.41
2025-12-15,South,Stationery,Notebook,6,234.07,77.21
2025-12-15,South,Stationery,Backpack,5,391.61,42.42
2025-12-15,Central,Groceries,Olive Oil,9,135.81,14.8
2025-12-15,South,Groceries,Olive Oil,4,73.54,20.1
2025-12-15,West,Clothing,T-Shirt,1,44.92,14.17
2025-12-16,North,Electronics,Laptop,2,1304.93,248.05
2025-12-16,Central,Clothing,Jacket,3,337.0,82.86
2025-12-16,East,Groceries,Cereal,11,71.88,15.26
2025-12-16,North,Clothing,Sneakers,7,861.89,149.91
2025-12-16,South,Clothing,Jeans,6,274.02,62.73
2025-12-16,North,Furniture,Office Chair,2,1223.03,312.11
